name;host_name;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;calculated_host_listings_count;availability_365;min_income;area
Comfort 2Bedroom Apartment #ABC48 #Ladphrao,LuxurySuitesAsia,Huai Khwang,13.79228,100.58404,Entire home/apt,2106.0,1.0,2.0,14.0,343.0,2106.0,Central Bangkok;;;;;;;;;;;;
Comfort Deluxe 2Bedroom #ABC48 #Ladphrao,LuxurySuitesAsia,Huai Khwang,13.79427,100.58527,Entire home/apt,2507.0,1.0,1.0,14.0,360.0,2507.0,Central Bangkok;;;;;;;;;;;;
Free pick up&drop off @Amari(opposite Dmk airport),Chanlika,Don Mueang,13.92595,100.58443,Private room,650.0,1.0,5.0,4.0,362.0,650.0,North Bangkok;;;;;;;;;;;;
B5 12 Luxury Condo in Heart of Bangkok,Susan,Khlong Toei,13.72609,100.56525,Entire home/apt,1585.0,1.0,1.0,18.0,355.0,1585.0,Central Bangkok;;;;;;;;;;;;
Studio Room near JODD Fair Rama9,Worapol,Huai Khwang,13.756241481294849,100.56816905736925,Entire home/apt,1422.0,1.0,0.0,1.0,58.0,1422.0,Central Bangkok;;;;;;;;;;;;
Ci house one,Napatsorn,Parthum Wan,13.738290403131456,100.5204996004174,Private room,1350.0,1.0,3.0,6.0,338.0,1350.0,Central Bangkok;;;;;;;;;;;;
HPZP_2104_Ploenchit&Nana BTS/roof pool/500mb WiFi,Ed,Khlong Toei,13.73325,100.5622,Entire home/apt,1879.0,1.0,4.0,33.0,343.0,1879.0,Central Bangkok;;;;;;;;;;;;
I'M CHINA Town Resident  Watmungkorn MRT Bangkok,Karn,Pom Prap Sattru Phai,13.74129,100.51252,Entire home/apt,1557.0,1.0,0.0,1.0,360.0,1557.0,Central Bangkok;;;;;;;;;;;;
HPZP_217_Ploenchit&Nana BTS/roof pool/48sqm/500WFi,Ed,Khlong Toei,13.739769508811069,100.55187101787293,Entire home/apt,1776.0,1.0,2.0,33.0,309.0,1776.0,Central Bangkok;;;;;;;;;;;;
31fl-2 bedroom Pratunum Luxury Condo next to Siam,Sue,Ratchathewi,13.75052,100.5395,Entire home/apt,3500.0,3.0,0.0,6.0,359.0,10500.0,Central Bangkok;;;;;;;;;;;;
STAY-DIUM House @Huamark (Entire),G Living,Bang Kapi,13.753196439419762,100.62717278836055,Entire home/apt,3909.0,2.0,1.0,32.0,299.0,7818.0,East Bangkok;;;;;;;;;;;;
Pool&Gym#BTS Ekkamai/Gateway4mins walk#Max2ppl(10),Weeraya,Khlong Toei,13.71637,100.58362,Entire home/apt,3123.0,2.0,6.0,35.0,37.0,6246.0,Central Bangkok;;;;;;;;;;;;
Service apartment close to airport and trains.,Saiyont,Don Mueang,13.91518,100.59106,Entire home/apt,600.0,1.0,0.0,1.0,89.0,600.0,North Bangkok;;;;;;;;;;;;
DeluxeRoom KingBed CityCenter,Anand,Vadhana,13.73335150050803,100.56714524603272,Private room,1859.0,1.0,0.0,6.0,361.0,1859.0,Central Bangkok;;;;;;;;;;;;
PremierRoom KingBed CityCenter,Anand,Vadhana,13.733309812062863,100.5671613392868,Private room,2209.0,1.0,0.0,6.0,365.0,2209.0,Central Bangkok;;;;;;;;;;;;
1BR Condo Fully furnished- Free Wi-Fi -Internet TV,Prusjimas,Bang Kapi,13.74809783417674,100.60562390133056,Entire home/apt,1017.0,1.0,1.0,2.0,356.0,1017.0,East Bangkok;;;;;;;;;;;;
Private&cozy room bangkapi mall,Raxtham,Bang Kapi,13.76786,100.63878,Private room,399.0,1.0,0.0,7.0,351.0,399.0,East Bangkok;;;;;;;;;;;;
เอื้ออาทรลาดกระบัง1 ตึก5 ชั้น1,Sophon,Lat Krabang,13.71701,100.80169,Private room,590.0,3.0,0.0,1.0,90.0,1770.0,East Bangkok;;;;;;;;;;;;
city center/ASOK/ 2PPL 1BR/pool/GYM/T21/Sukhumvit,Yang,Khlong Toei,13.722985,100.56114,Entire home/apt,1919.0,1.0,0.0,3.0,359.0,1919.0,Central Bangkok;;;;;;;;;;;;
B6 11 Luxury Condo in Heart of Bangkok,Susan,Khlong Toei,13.72406,100.5651,Entire home/apt,1928.0,1.0,3.0,18.0,328.0,1928.0,Central Bangkok;;;;;;;;;;;;
STAY-DIUM House @Huamark - SD1,G Living,Bang Kapi,13.753712289614777,100.62706549999996,Private room,2109.0,2.0,0.0,32.0,299.0,4218.0,East Bangkok;;;;;;;;;;;;
STAY-DIUM House @Huamark - SD2 (Front),G Living,Bang Kapi,13.753003646630836,100.6272157037048,Private room,1209.0,2.0,0.0,32.0,314.0,2418.0,East Bangkok;;;;;;;;;;;;
HPZP_216_Ploenchit&Nana BTS/roof pool/48sqm/500WFi,Ed,Khlong Toei,13.739727026099326,100.55188227116392,Entire home/apt,1957.0,1.0,0.0,33.0,335.0,1957.0,Central Bangkok;;;;;;;;;;;;
Condo near BTS/IconSiam/Central World/Paragon,Isaree,Khlong San,13.722793437117268,100.49902806990124,Private room,471.0,2.0,1.0,2.0,292.0,942.0,West Bangkok;;;;;;;;;;;;
Siamese Sukhumvit 48-1 BR,Ramada Plaza Sukhumvit Forty Eight,Khlong Toei,13.7113918,100.5940541,Private room,2984.0,1.0,0.0,1.0,320.0,2984.0,Central Bangkok;;;;;;;;;;;;
1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /WIFI,Yang,Sathon,13.71075,100.520106,Entire home/apt,3000.0,1.0,1.0,3.0,342.0,3000.0,South Bangkok;;;;;;;;;;;;
1 Bedroom Central City/King Bed,Dave,Vadhana,13.73437,100.58218,Entire home/apt,2622.0,4.0,0.0,14.0,352.0,10488.0,Central Bangkok;;;;;;;;;;;;
Subway MRT Huaikhwang /Charming Place/1 Bedroom,Mullika,Huai Khwang,13.77945,100.57483,Entire home/apt,1790.0,2.0,1.0,1.0,318.0,3580.0,Central Bangkok;;;;;;;;;;;;
Heart of Bkk/City Luxury Condo/Free Airport Pickup,Dave,Vadhana,13.73622,100.58454,Entire home/apt,2429.0,4.0,1.0,14.0,359.0,9716.0,Central Bangkok;;;;;;;;;;;;
Comfy Studio/Sky Pool/5mins from MRT Rama9,Tony,Ratchathewi,13.7541882,100.5632693,Entire home/apt,1200.0,5.0,2.0,12.0,121.0,6000.0,Central Bangkok;;;;;;;;;;;;
Bkk/BTS Surasak/温馨公寓01/免费泳池/健身房/WIFI/免费停车,Hoha,Sathon,13.71399,100.53242,Entire home/apt,1184.0,1.0,1.0,7.0,340.0,1184.0,South Bangkok;;;;;;;;;;;;
Bkk/BTS Surasak/温馨loft公寓4/免费泳池/健身房/WIFI/免费停车,Hoha,Sathon,13.71413,100.53397,Entire home/apt,1362.0,1.0,1.0,7.0,342.0,1362.0,South Bangkok;;;;;;;;;;;;
Bkk/BTS Surasak/温馨loft公寓3/免费泳池/健身房/WIFI/免费停车,Hoha,Sathon,13.71408,100.53268,Entire home/apt,1362.0,1.0,2.0,7.0,341.0,1362.0,South Bangkok;;;;;;;;;;;;
STAY-DIUM House @Huamark -SD3 (Back),G Living,Bang Kapi,13.75408,100.62739,Private room,806.0,2.0,0.0,32.0,314.0,1612.0,East Bangkok;;;;;;;;;;;;
STAY-DIUM House @Huamark - (SD2&3),G Living,Bang Kapi,13.7550462,100.6270655,Private room,1806.0,2.0,0.0,32.0,313.0,3612.0,East Bangkok;;;;;;;;;;;;
素坤逸/Ekkamai BTS/Gateway商场/曼谷大学/无边泳池/健身房,Yang,Khlong Toei,13.7168468,100.5847812,Entire home/apt,2099.0,1.0,1.0,3.0,344.0,2099.0,Central Bangkok;;;;;;;;;;;;
Pool view room near Bangkok University,Yoyo,Khlong Toei,13.71157,100.58169,Entire home/apt,1800.0,7.0,0.0,10.0,349.0,12600.0,Central Bangkok;;;;;;;;;;;;
Comfort room n Suvarabhumi-Free pickup BKK airport,Sirisak,Lat Krabang,13.758934659921591,100.74587278068066,Private room,1300.0,1.0,0.0,1.0,365.0,1300.0,East Bangkok;;;;;;;;;;;;
曼谷市中心loft公寓/近BTS，毗邻曼谷河滨！美食街 帕蓬夜市14分钟可达/WIFI/游泳池免费,MeetU,Sathon,13.7107766,100.5198909,Entire home/apt,1370.0,1.0,0.0,6.0,341.0,1370.0,South Bangkok;;;;;;;;;;;;
曼谷市中心loft公寓/近BTS，毗邻曼谷河滨！美食街 帕蓬夜市14分钟可达/WIFI/游泳池免费,MeetU,Sathon,13.7107766,100.5198909,Entire home/apt,1276.0,1.0,1.0,6.0,342.0,1276.0,South Bangkok;;;;;;;;;;;;
Open airy space above trendy Thonglor,John,Vadhana,13.73174,100.58043,Private room,1100.0,1.0,1.0,2.0,73.0,1100.0,Central Bangkok;;;;;;;;;;;;
Luxury Studio/Sky Pool/5mins from MRT Rama9,Puripun,Ratchathewi,13.7541882,100.5632693,Entire home/apt,1200.0,5.0,0.0,2.0,121.0,6000.0,Central Bangkok;;;;;;;;;;;;
Townhouse near Donmuang Airport International.,Bamrung,Don Mueang,13.94814,100.59207,Entire home/apt,850.0,7.0,0.0,1.0,180.0,5950.0,North Bangkok;;;;;;;;;;;;
Sarasinee Junior Suite,Bella B,Phaya Thai,13.79367549635577,100.5481621851838,Private room,1100.0,1.0,0.0,2.0,364.0,1100.0,Central Bangkok;;;;;;;;;;;;
Pat room,Thitaree,Don Mueang,13.9133591,100.5896263,Private room,576.0,1.0,0.0,3.0,365.0,576.0,North Bangkok;;;;;;;;;;;;
Peaceful Space @ De Lapis Riverview,Mei,Bang Phlat,13.79267,100.50468,Entire home/apt,1490.0,5.0,0.0,4.0,346.0,7450.0,West Bangkok;;;;;;;;;;;;
22FAmazing pool and Gym Rama9 MRT 5mis,Vicky,Ratchathewi,13.7541882,100.5632693,Entire home/apt,1575.0,4.0,1.0,14.0,320.0,6300.0,Central Bangkok;;;;;;;;;;;;
Rare Find @ Ciela Charan13 Station,Mei,Bangkok Yai,13.74009,100.46965,Entire home/apt,1490.0,5.0,0.0,4.0,362.0,7450.0,West Bangkok;;;;;;;;;;;;
Quadruple room near Khaosan and grand palace,Lertrit,Phra Nakhon,13.76374,100.49741,Private room,1250.0,1.0,1.0,5.0,346.0,1250.0,Central Bangkok;;;;;;;;;;;;
Apartment near Khaosan,Lertrit,Phra Nakhon,13.76236,100.49723,Private room,650.0,1.0,2.0,5.0,359.0,650.0,Central Bangkok;;;;;;;;;;;;
ใจกลางเมืองติดห้างไอคอนสยาม วิวแม่น้ำเจ้าพระยา5ดาว,Noi,Thon buri,13.696346126268152,100.4851908384842,Entire home/apt,1800.0,1.0,0.0,2.0,343.0,1800.0,West Bangkok;;;;;;;;;;;;
Soi dog heaven.,Kunrawee,Vadhana,13.72997,100.58101,Private room,1200.0,1.0,0.0,1.0,361.0,1200.0,Central Bangkok;;;;;;;;;;;;
R201/nearNewTrainNightMarket,Chieanchai,Din Daeng,13.77027,100.57002,Entire home/apt,650.0,2.0,0.0,22.0,354.0,1300.0,Central Bangkok;;;;;;;;;;;;
R204 @ Oriental Ratchada,Chieanchai,Din Daeng,13.77038,100.5712,Entire home/apt,650.0,2.0,1.0,22.0,336.0,1300.0,Central Bangkok;;;;;;;;;;;;
Designer's 1-bedroom apartment,Warinya,Khlong Toei,13.7376873,100.5533109,Entire home/apt,823.0,3.0,2.0,2.0,298.0,2469.0,Central Bangkok;;;;;;;;;;;;
Modern&Luxury Condo/Infinity pool@BTS/Silom,Mary,Sathon,13.72027,100.52533,Entire home/apt,4588.0,10.0,0.0,21.0,164.0,45880.0,South Bangkok;;;;;;;;;;;;
1 BR greenery home near airport - Pets friendly,Prusjimas,Saphan Sung,13.74178,100.70476,Private room,800.0,1.0,0.0,2.0,364.0,800.0,East Bangkok;;;;;;;;;;;;
Best Location and Style. #1,Leeloo,Vadhana,13.7361,100.58391,Entire home/apt,4285.0,5.0,0.0,8.0,349.0,21425.0,Central Bangkok;;;;;;;;;;;;
Modern Room 5 minutes to BTS(4D),Kate,Sathon,13.7171288,100.517136,Private room,690.0,1.0,1.0,9.0,324.0,690.0,South Bangkok;;;;;;;;;;;;
Ci House 2,Napatsorn,Parthum Wan,13.73752,100.52168,Private room,1150.0,1.0,0.0,6.0,356.0,1150.0,Central Bangkok;;;;;;;;;;;;
Apartment in Bangkok,Mymint,Chatu Chak,13.8387120435013,100.5583053184216,Private room,1500.0,1.0,0.0,1.0,365.0,1500.0,North Bangkok;;;;;;;;;;;;
MRT Huaikhwang 1min Luxury condo,Yuninbkk,Huai Khwang,13.77782,100.57476,Private room,2198.0,3.0,0.0,3.0,359.0,6594.0,Central Bangkok;;;;;;;;;;;;
曼谷市中心温馨loft/靠近BTS Surasak/ 带泳池，健身房,Hana,Sathon,13.70948,100.51894,Entire home/apt,1500.0,1.0,6.0,29.0,349.0,1500.0,South Bangkok;;;;;;;;;;;;
MRT Huaikhwang 1min Comfortable condo,Yuninbkk,Huai Khwang,13.77912,100.57411,Private room,1527.0,3.0,0.0,3.0,365.0,4581.0,Central Bangkok;;;;;;;;;;;;
- Hyde Sukhumvit 11 - Glamorous Design 2BR -,Terry,Vadhana,13.74427,100.55531,Entire home/apt,3486.0,5.0,0.0,28.0,171.0,17430.0,Central Bangkok;;;;;;;;;;;;
Spacious 1 BR/2 beds near Suvarnabhumi Airport,Naraporn,Min Buri,13.7819349,100.7491805,Private room,640.0,1.0,0.0,7.0,352.0,640.0,East Bangkok;;;;;;;;;;;;
Peaceful Room W/King Bed near Suvarnabhumi Airport,Naraporn,Min Buri,13.781393062134688,100.74838656613156,Private room,450.0,1.0,1.0,7.0,350.0,450.0,East Bangkok;;;;;;;;;;;;
Vibrant private room/King bed near BKK Airport,Naraporn,Min Buri,13.7818279,100.7467904,Private room,450.0,1.0,0.0,7.0,339.0,450.0,East Bangkok;;;;;;;;;;;;
The tree on-nut station,Audy,Khlong Toei,13.70255,100.59619,Private room,1179.0,1.0,1.0,2.0,327.0,1179.0,Central Bangkok;;;;;;;;;;;;
商务型F,Hongyi,Phra Khanong,13.68727,100.63566,Private room,780.0,1.0,0.0,11.0,363.0,780.0,South Bangkok;;;;;;;;;;;;
CS3/温馨studio/ 市中心/ BTS asok/免费泳池健身房,Shin,Khlong Toei,13.73538,100.55701,Entire home/apt,1757.0,1.0,1.0,21.0,45.0,1757.0,Central Bangkok;;;;;;;;;;;;
Stunning River Views~Old Town~Walk to Train & Boat,Joyce,Bang Rak,13.72054,100.51588,Entire home/apt,3100.0,2.0,2.0,8.0,322.0,6200.0,Central Bangkok;;;;;;;;;;;;
Sunniva Home,Sureerat,Khlong Sam Wa,13.917645,100.714626,Entire home/apt,1450.0,3.0,0.0,1.0,354.0,4350.0,East Bangkok;;;;;;;;;;;;
Mixed Dorm 10 Bunkbed at Amazing khaosan Hostel 1,Thanet,Phra Nakhon,13.7624393,100.5039215,Shared room,350.0,1.0,0.0,12.0,356.0,350.0,Central Bangkok;;;;;;;;;;;;
Female Dor 5 Bunkbed at Amazing khaosan Hostel 1+2,Thanet,Phra Nakhon,13.7624393,100.5039215,Shared room,600.0,1.0,0.0,12.0,356.0,600.0,Central Bangkok;;;;;;;;;;;;
Female Dorm 5 Bunkbed atAmazing khaosan2+,Thanet,Phra Nakhon,13.7624393,100.5039215,Shared room,350.0,1.0,0.0,12.0,356.0,350.0,Central Bangkok;;;;;;;;;;;;
Female Dor 5 Bunkbed at Amazing khaosan Hostel 2+2,Thanet,Phra Nakhon,13.7624393,100.5039215,Shared room,600.0,1.0,0.0,12.0,357.0,600.0,Central Bangkok;;;;;;;;;;;;
Female Dor 5 Bunkbed at Amazing khaosan 3,Thanet,Phra Nakhon,13.7624393,100.5039215,Shared room,350.0,1.0,0.0,12.0,356.0,350.0,Central Bangkok;;;;;;;;;;;;
Group Female Dorm 1 Room 5 Bunkbed Amazing khaosan,Thanet,Phra Nakhon,13.7624393,100.5039215,Shared room,1350.0,1.0,0.0,12.0,356.0,1350.0,Central Bangkok;;;;;;;;;;;;
City Center/King Bed/Luxury,Dave,Vadhana,13.74744,100.56182,Entire home/apt,2024.0,4.0,0.0,14.0,330.0,8096.0,Central Bangkok;;;;;;;;;;;;
Entire one bedroom condo near iconsiam,Jamie,Khlong San,13.7312,100.50677,Entire home/apt,2257.0,5.0,0.0,2.0,89.0,11285.0,West Bangkok;;;;;;;;;;;;
city center/ASOK/ 2PPL 1BR/pool/GYM/T21/Sukhumvit,Noons,Khlong Toei,13.723233,100.5611192,Entire home/apt,1983.0,1.0,0.0,99.0,356.0,1983.0,Central Bangkok;;;;;;;;;;;;
Easily reach Wat-Arun/Grand Palace/ China Town.,Thee,Bangkok Yai,13.7378687,100.4859177,Private room,1650.0,1.0,1.0,2.0,276.0,1650.0,West Bangkok;;;;;;;;;;;;
CASA Pergola,Sound,Bang Khen,13.868438842841556,100.59049525767216,Private room,2100.0,1.0,0.0,1.0,365.0,2100.0,North Bangkok;;;;;;;;;;;;
Sathon Luxury Loft/China Town/Icon Siam,Alex,Sathon,13.7107766,100.5198909,Entire home/apt,1580.0,1.0,0.0,13.0,326.0,1580.0,South Bangkok;;;;;;;;;;;;
Sathon Luxury Loft/China Town/Icon Siam,Alex,Sathon,13.7107766,100.5198909,Entire home/apt,1580.0,1.0,0.0,13.0,339.0,1580.0,South Bangkok;;;;;;;;;;;;
Sathon Luxury Loft/China Town/Icon Siam,Alice,Sathon,13.7116,100.51872,Entire home/apt,1580.0,1.0,0.0,40.0,339.0,1580.0,South Bangkok;;;;;;;;;;;;
กลางกรุง​รีสอร์ท​B2,Srisakul,Din Daeng,13.774137070688392,100.56932743638752,Entire home/apt,760.0,2.0,2.0,1.0,291.0,1520.0,Central Bangkok;;;;;;;;;;;;
豪华公寓空中泳池健身房+步行3分钟至BTS Ekkamai+Gateway+商场夜店酒吧,Ed,Khlong Toei,13.71606,100.58515,Entire home/apt,2109.0,1.0,3.0,13.0,342.0,2109.0,Central Bangkok;;;;;;;;;;;;
The tree on-nut station,Audy,Phra Khanong,13.7014,100.59674,Entire home/apt,1210.0,5.0,0.0,2.0,312.0,6050.0,South Bangkok;;;;;;;;;;;;
Beyond 6 stars furnished 0 m. to BTS Thonglor,Pakin,Khlong Toei,13.724256218778534,100.57818204073592,Private room,3871.0,3.0,3.0,2.0,161.0,11613.0,Central Bangkok;;;;;;;;;;;;
Ci house 3,Napatsorn,Parthum Wan,13.73827454786967,100.52049403385976,Private room,1200.0,1.0,0.0,6.0,360.0,1200.0,Central Bangkok;;;;;;;;;;;;
2 bedrooms sleep5 near Kasemrad Ramkhamhaeng,Nata,Saphan Sung,13.75933,100.68338,Entire home/apt,2199.0,3.0,0.0,3.0,173.0,6597.0,East Bangkok;;;;;;;;;;;;
3-one9five-拉玛9精品一居室无边泳池健身房火车夜市尚泰购物中心可包月,季,Huai Khwang,13.756346582917878,100.56859358836064,Entire home/apt,1114.0,1.0,5.0,21.0,336.0,1114.0,Central Bangkok;;;;;;;;;;;;
乍都周末市场（含水电网费）,丝竹,Bang Sue,13.82078,100.5337,Entire home/apt,661.0,7.0,0.0,11.0,355.0,4627.0,North Bangkok;;;;;;;;;;;;
Apartment near MRT and BTS train1,Phunnaras,Chatu Chak,13.80951,100.5657,Private room,571.0,2.0,0.0,4.0,359.0,1142.0,North Bangkok;;;;;;;;;;;;
Heart of Chatuchak1,Phunnaras,Chatu Chak,13.810505624219662,100.56480657309294,Private room,563.0,3.0,1.0,4.0,358.0,1689.0,North Bangkok;;;;;;;;;;;;
11-one9five-拉玛9精品一室一厅无边泳池健身房火车夜市尚泰购物中心可包月,季,Huai Khwang,13.756450793767591,100.5685506730164,Entire home/apt,1349.0,1.0,4.0,21.0,323.0,1349.0,Central Bangkok;;;;;;;;;;;;
New! Gateway/ Bangkok University 1BR 2PPL near BTS,Noons,Khlong Toei,13.7168468,100.5847812,Entire home/apt,2099.0,1.0,2.0,99.0,351.0,2099.0,Central Bangkok;;;;;;;;;;;;
80米轻轨站，空中泳池+健身房，可步行至I con siam，距大皇宫4公里,Lili,Thon buri,13.72051,100.49231,Entire home/apt,793.0,14.0,0.0,1.0,307.0,11102.0,West Bangkok;;;;;;;;;;;;
Near Suvarnabhumi to Bangkok,Tanudech,Bang Kapi,13.76035,100.63837,Private room,2240.0,1.0,0.0,2.0,365.0,2240.0,East Bangkok;;;;;;;;;;;;
15days!New!Bang Phlat MRT 600m/swiming pool/gym,Noons,Bang Phlat,13.7889383,100.5035996,Entire home/apt,885.0,15.0,0.0,99.0,320.0,13275.0,West Bangkok;;;;;;;;;;;;
2BR near Suvarnabhumi to Bangkok,Tanudech,Bang Kapi,13.76005,100.64065,Private room,4000.0,1.0,0.0,2.0,361.0,4000.0,East Bangkok;;;;;;;;;;;;
Sathon Luxury Loft/China Town/Icon Siam,Alice,Sathon,13.7107766,100.5198909,Entire home/apt,1580.0,1.0,0.0,40.0,339.0,1580.0,South Bangkok;;;;;;;;;;;;
沙吞老城区精品loft/唐人街/Silom/摩天轮夜市,Willam,Sathon,13.7107766,100.5198909,Entire home/apt,1580.0,1.0,0.0,33.0,339.0,1580.0,South Bangkok;;;;;;;;;;;;
Sathon Luxury Loft/China Town/Icon Siam,Willam,Sathon,13.70999,100.51933,Entire home/apt,1580.0,1.0,0.0,33.0,339.0,1580.0,South Bangkok;;;;;;;;;;;;
Ramkomut House 593 (Room No.3)  Phomphong BTS,Charinee,Vadhana,13.73295779460777,100.56796146745909,Private room,435.0,1.0,3.0,4.0,305.0,435.0,Central Bangkok;;;;;;;;;;;;
New Apartment at Sukhumvit 22,Athikun,Khlong Toei,13.72482108639869,100.56350704282522,Private room,1965.0,7.0,0.0,1.0,346.0,13755.0,Central Bangkok;;;;;;;;;;;;
Single Bed w/ kitchenette @ Phromphong,Weeraya,Vadhana,13.73041,100.57214,Entire home/apt,693.0,1.0,0.0,10.0,341.0,693.0,Central Bangkok;;;;;;;;;;;;
1 Bedroom Apt near MRT Samyan!,Annie,Bang Rak,13.73097,100.52259,Entire home/apt,1100.0,14.0,0.0,1.0,323.0,15400.0,Central Bangkok;;;;;;;;;;;;
一房一厅户型，快捷，舒适。,Wanchun,Bang Kapi,13.74888,100.61326,Entire home/apt,958.0,7.0,0.0,2.0,357.0,6706.0,East Bangkok;;;;;;;;;;;;
BTS Nana/Terminal 21/Hi-speed WIFI/NIST Int,DangDang,Vadhana,13.74778,100.55932,Entire home/apt,1744.0,15.0,0.0,4.0,146.0,26160.0,Central Bangkok;;;;;;;;;;;;
PomPomHome@Bangna,Chaichan,Bang Na,13.66321,100.62414,Private room,850.0,1.0,1.0,8.0,348.0,850.0,South Bangkok;;;;;;;;;;;;
Private room near bangkapi mall,Raxtham,Bang Kapi,13.76763,100.63936,Private room,399.0,1.0,0.0,7.0,335.0,399.0,East Bangkok;;;;;;;;;;;;
B6 17 Luxury Condo in Heart of Bangkok,Susan,Khlong Toei,13.72397,100.56669,Entire home/apt,1435.0,1.0,0.0,18.0,359.0,1435.0,Central Bangkok;;;;;;;;;;;;
Sleep 4-NYC Loft-Phrakhanong BTS,Kevin,Vadhana,13.72291,100.60468,Entire home/apt,1774.0,1.0,3.0,11.0,346.0,1774.0,Central Bangkok;;;;;;;;;;;;
沙吞花园式精品一居室/摩天轮河边夜市/唐人街/icomsiam,Alice,Sathon,13.71213,100.5217,Entire home/apt,1157.0,1.0,0.0,40.0,360.0,1157.0,South Bangkok;;;;;;;;;;;;
D Condo Ramkhamhaeng 9 (Airport link Ramkhamhaeng),Sina,Bang Kapi,13.74941,100.60484,Entire home/apt,714.0,1.0,5.0,1.0,33.0,714.0,East Bangkok;;;;;;;;;;;;
-Hyde Sukhumvit 11- Deluxe 2BR-Impeccable Location,Terry,Vadhana,13.7437,100.55568,Entire home/apt,3630.0,5.0,2.0,28.0,164.0,18150.0,Central Bangkok;;;;;;;;;;;;
Hip condo above trendy Thong lo,John,Vadhana,13.73172,100.58058,Private room,1100.0,1.0,1.0,2.0,179.0,1100.0,Central Bangkok;;;;;;;;;;;;
Just Us Home Stay - Room 3,Justus,Phaya Thai,13.7950739,100.5492194,Private room,1400.0,1.0,0.0,4.0,365.0,1400.0,Central Bangkok;;;;;;;;;;;;
1BR serviced apt walk to BTS/MRT,Jarungjit,Bang Rak,13.72755,100.53907,Entire home/apt,2000.0,1.0,0.0,8.0,365.0,2000.0,Central Bangkok;;;;;;;;;;;;
High-Rise Living in Bangkok,Faidra,Bang Rak,13.72259,100.51609,Entire home/apt,1385.0,7.0,0.0,1.0,287.0,9695.0,Central Bangkok;;;;;;;;;;;;
Big Bed room with temple view(102),Suree,Phra Nakhon,13.76065,100.49336,Private room,625.0,1.0,3.0,2.0,361.0,625.0,Central Bangkok;;;;;;;;;;;;
Good place for sleep,Nawachon,Bang Kapi,13.7699,100.63004,Entire home/apt,3500.0,1.0,1.0,1.0,365.0,3500.0,East Bangkok;;;;;;;;;;;;
2 bedrooms with balcony in CBD,Vee,Sathon,13.720809371026872,100.54784696549176,Private room,1600.0,1.0,0.0,4.0,267.0,1600.0,South Bangkok;;;;;;;;;;;;
Spacious Condo near BTS Ekkamai,Lawt,Khlong Toei,13.7127,100.5831,Entire home/apt,1400.0,7.0,0.0,1.0,327.0,9800.0,Central Bangkok;;;;;;;;;;;;
Bangkok 1BR/Pool&GYM/OnNut/BTS,Walinworakarn,Suanluang,13.71662,100.61283,Private room,1076.0,1.0,1.0,1.0,74.0,1076.0,South Bangkok;;;;;;;;;;;;
- Hyde Sukhumvit 11 - High Floor Hyper View - NANA,Terry,Vadhana,13.74335,100.55526,Entire home/apt,1760.0,5.0,3.0,28.0,158.0,8800.0,Central Bangkok;;;;;;;;;;;;
ดิ เอดิเตอร์ สะพานควาย,Benjamas,Phaya Thai,13.79324,100.55058,Entire home/apt,1653.0,7.0,0.0,1.0,345.0,11571.0,Central Bangkok;;;;;;;;;;;;
Just Us Home Stay - Room 4,Justus,Phaya Thai,13.79529270646734,100.54891537277643,Private room,1400.0,1.0,1.0,4.0,364.0,1400.0,Central Bangkok;;;;;;;;;;;;
B5 6 Luxury Condo in Heart of Bangkok,Susan,Khlong Toei,13.72605,100.56501,Entire home/apt,1599.0,1.0,3.0,18.0,353.0,1599.0,Central Bangkok;;;;;;;;;;;;
Sathon Luxury 2 br/China Town/Icon Siam,Tricia,Sathon,13.7107766,100.5198909,Entire home/apt,2221.0,1.0,0.0,44.0,340.0,2221.0,South Bangkok;;;;;;;;;;;;
Sathon Luxury 2 br/China Town/Icon Siam,Tricia,Sathon,13.7107766,100.5198909,Entire home/apt,2221.0,1.0,1.0,44.0,340.0,2221.0,South Bangkok;;;;;;;;;;;;
Sukhumvit/BTS PhraKhanong/2BR,Kathy,Vadhana,13.71734250426256,100.58920361101627,Entire home/apt,2207.0,2.0,1.0,6.0,137.0,4414.0,Central Bangkok;;;;;;;;;;;;
Sathon Luxury 2 br/China Town/Icon Siam,Alice,Sathon,13.7107766,100.5198909,Entire home/apt,2221.0,1.0,1.0,40.0,340.0,2221.0,South Bangkok;;;;;;;;;;;;
Sathon Luxury 2 br/China Town/Icon Siam,Alice,Sathon,13.7107766,100.5198909,Entire home/apt,2221.0,1.0,0.0,40.0,340.0,2221.0,South Bangkok;;;;;;;;;;;;
Sathon Luxury 2 br/China Town/Icon Siam,Alex,Sathon,13.7107766,100.5198909,Entire home/apt,2221.0,1.0,0.0,13.0,340.0,2221.0,South Bangkok;;;;;;;;;;;;
Triple room near BTS Ratchathewi,Siam,Ratchathewi,13.75294,100.52814,Private room,2500.0,1.0,0.0,3.0,357.0,2500.0,Central Bangkok;;;;;;;;;;;;
Sathon Luxury 2 br/China Town/Icon Siam,Willam,Sathon,13.7107766,100.5198909,Entire home/apt,2221.0,1.0,1.0,33.0,340.0,2221.0,South Bangkok;;;;;;;;;;;;
